Time (h),Fg,RPM,Fs,Fa,Fb,Fc,Fh,Fw,pressure,Fremoved,S,DO2,P,V,Wt,pH,T,Q,CO2outgas,Fpaa,PAA_offline,Foil,NH3_offline,OUR,O2,P_offline,X_offline,CER,NH3_shots,Viscosity_offline,Fault_ref,Control_ref,PAT_ref,Batch_ref,Batch_ref
15.2,42,100,30,0,62.11996055341723,114.4822773285566,0.0001,0,0.7,-0,0.009928980769297614,12.98590213084115,0.0009564067067007108,58443.21729258257,62812.63721452715,6.535114282599045,298.0264923861028,226.1583580247183,0.4807685379740111,0,NaN,30,NaN,0.5969599291270079,0.1962078763039139,NaN,NaN,0.2489809798795903,0,NaN,0,0,0,0,1
15.4,42,100,30,0,48.60606293779875,117.3983596514553,0.0001,0,0.7,-0,0.009787820087514934,12.9530477563744,0.0009557582924390857,58453.61250140379,62830.52864234757,6.543055405949479,298.0269512542006,226.2822061897243,0.487278753779958,0,NaN,30,NaN,0.6045406489538997,0.1960924713269415,NaN,NaN,0.2523739739251969,0,NaN,0,0,0,0,1
15.6,42,100,30,0,31.94394619813841,118.5030543519836,0.0001,0,0.7,-0,0.009415202322274123,12.94137425098804,0.0009551960751337488,58460.67345459413,62845.04213084855,6.533697506444001,298.0335110668233,228.0530854354825,0.4937482784521053,0,NaN,30,NaN,0.6056368861633794,0.1960648892791893,NaN,NaN,0.255746332594198,0,NaN,0,0,0,0,1
15.8,42,100,30,0,19.04104912563718,121.7734202286044,0.0001,0,0.7,-0,0.009295689530830235,12.90561312461406,0.0009547009680622573,58465.15064169191,62856.98910591034,6.509188668255351,298.0458139327384,231.3748935745245,0.5001911330040703,0,NaN,30,NaN,0.6117400923501238,0.1959696044828895,NaN,NaN,0.2591053558244334,0,NaN,0,0,0,0,1
16,42,100,30,0,15.93602553433783,127.2253753805199,0.0001,0,0.7,-0,0.009133769950561933,12.86762261870396,0.0009542647180622488,58469.00270075342,62868.33782009104,6.482188625300032,298.059585833706,235.0938346376127,0.5066499080140302,0,NaN,30,NaN,0.6207151929498879,0.1958354074292932,NaN,NaN,0.2624732472051423,0,NaN,0,0,0,0,1
16.2,42,100,75,0,23.59070727301478,133.6024321976448,0.0001,0,0.7,-0,0.03059843339998686,11.56347405239814,0.0009535311680803222,58483.36864149475,62894.22859753604,6.445587933223679,298.1717501279334,265.3900133321926,0.5148077743955103,0,NaN,35,NaN,0.9493309257319611,0.1913463903639801,NaN,NaN,0.2667279329765062,0,NaN,0,0,0,0,1
16.4,42,100,75,0,45.9091841160968,174.4302932128144,0.0001,0,0.7,-0,0.03040313871978396,11.4822769197673,0.0009527194791619162,58502.16536628763,62924.6012783494,6.42727910457824,298.2659033703165,290.8304513556993,0.524705833183631,0,NaN,35,NaN,1.051993203228226,0.189919818799496,NaN,NaN,0.2718914242917099,0,NaN,0,0,0,0,1
16.6,42,100,75,0,75.46047302811358,212.5125594257896,0.0001,0,0.7,-0,0.02836387091906085,11.45237038985637,0.0009518094854156689,58526.84806406096,62960.85526460516,6.43131138712768,298.3255214384322,306.9468857742974,0.5349514293679447,0,NaN,35,NaN,1.072004029254662,0.1896253564478821,NaN,NaN,0.2772376223235308,0,NaN,0,0,0,0,1
16.8,42,100,75,0,103.384104038614,242.3460199947196,0.0001,0,0.7,-0,0.02702982693493756,11.41138156862415,0.0009508095048964526,58557.10144930627,63002.73273917491,6.445698345976023,298.3458846516396,312.4547610802437,0.545292360683135,0,NaN,35,NaN,1.079749029872681,0.1894992046628872,NaN,NaN,0.2826350194582292,0,NaN,0,0,0,0,1
17,42,100,75,0,125.5904797273404,261.1312469816002,0.0001,0,0.7,-0,0.02556109253953388,11.35680416742205,0.0009497395698437695,58591.78709178119,63049.0549649889,6.4611595034494,298.3668891178326,318.139760212605,0.5557034207422203,0,NaN,35,NaN,1.098061657116467,0.1892276168597253,NaN,NaN,0.2880704949291886,0,NaN,0,0,0,0,1
17.2,42,100,75,0,141.6420040193825,281.1957381556172,0.0001,0,0.7,-0,0.02401255623806546,11.3424545455007,0.0009486204300511608,58629.67780324491,63098.51416285076,6.47686097976721,298.3587951148344,315.9474967839288,0.5661163766809977,0,NaN,35,NaN,1.103935161735683,0.1891270323295172,NaN,NaN,0.293508441177002,0,NaN,0,0,0,0,1
17.4,42,100,75,0,151.4155869740909,292.0041155435214,0.0001,0,0.7,-0,0.02386563548923355,11.26565418291933,0.0009474732162329672,58669.52414569208,63150.04957182801,6.490683165012959,298.3365247163523,309.9110711642405,0.5765695446455238,0,NaN,35,NaN,1.118998755063221,0.1888999488071742,NaN,NaN,0.2989688775839831,0,NaN,0,0,0,0,1
17.6,42,100,75,0,155.6672289255184,297.8363498959625,0.0001,0,0.7,-0,0.02357484713787992,11.20019419063695,0.0009463161843287504,58710.22642843213,63202.52111316487,6.502061915573572,298.2943119055341,298.4601996883339,0.5871266598399677,0,NaN,35,NaN,1.134561843696099,0.188665729670308,NaN,NaN,0.3044851291539981,0,NaN,0,0,0,0,1
17.8,42,100,75,0,155.3693713870372,296.0596350155208,0.0001,0,0.7,-0,0.02207595298520554,11.15506013680217,0.0009451642197163232,58750.87826285869,63254.88881359766,6.512018078523151,298.2467442370412,285.5464613251271,0.5977452090596596,0,NaN,35,NaN,1.153466355464617,0.1883853104385265,NaN,NaN,0.3100350184667118,0,NaN,0,0,0,0,1
18,42,100,75,0,151.0858957650962,291.0020819241208,0.0001,0,0.7,-0,0.02138291382673234,11.1172564461119,0.0009440298137878514,58790.6811870091,63306.39242119277,6.519950721296187,298.2152069071099,276.9780153617627,0.6083465385239034,0,NaN,35,NaN,1.16273038411385,0.1882376289175711,NaN,NaN,0.3155774465751939,0,NaN,0,0,0,0,1
18.2,42,100,75,0,143.6314478997645,289.7313695005748,0.0001,0,0.7,-0,0.02016930620489454,11.09130616423091,0.0009429227765768354,58828.99994953414,63356.37100768388,6.526747849216154,298.1750067097825,266.0475775750347,0.6189430753388067,0,NaN,35,NaN,1.165289616885079,0.1881823094167778,NaN,NaN,0.3211189062608046,0,NaN,0,0,0,0,1
18.4,42,100,75,0,133.4553980905993,284.1690904137058,0.0001,0,0.7,-0,0.01915463692830007,11.0427904969132,0.0009418516528482023,58865.29141364335,63404.30914138103,6.531583102926782,298.1368460013284,255.6641047779372,0.6295405929705202,0,NaN,35,NaN,1.174198240687636,0.188039524648321,NaN,NaN,0.3266624165475249,0,NaN,0,0,0,0,1
18.6,42,100,75,0,121.3480480970594,277.8678990938636,0.0001,0,0.7,-0,0.01800371840387685,11.03263197573421,0.0009408218595639027,58899.16542088662,63449.71777809163,6.534604742714448,298.1246528242429,252.3440389565281,0.6400907822848417,0,NaN,35,NaN,1.174914611031528,0.1880096917315884,NaN,NaN,0.3321826977021154,0,NaN,0,0,0,0,1
18.8,42,100,75,0,108.0317128446507,279.0791833625798,0.0001,0,0.7,-0,0.0180008340349566,10.94585448513675,0.0009398365576399042,58930.37708889075,63492.55955045018,6.535156221128655,298.1106997944045,248.542402254766,0.6506350523341837,0,NaN,35,NaN,1.193564535935548,0.1877327608202593,NaN,NaN,0.3377014056513362,0,NaN,0,0,0,0,1
19,42,100,75,0,94.49708479131077,279.0313178055706,0.0001,0,0.7,-0,0.01723639849256021,10.90511960721602,0.0009388959718722123,58958.88257677715,63532.65518391039,6.53266229797496,298.0999656857138,245.6159870967534,0.6612081008083566,0,NaN,35,NaN,1.205882183750734,0.1875429839473111,NaN,NaN,0.343236706203263,0,NaN,0,0,0,0,1
19.2,42,100,75,0,81.96211040019617,279.5839403212501,0.0001,0,0.7,-0,0.01627081749626039,10.85729126351066,0.0009379964064365605,58984.88104865344,63570.20942464826,6.52730740723714,298.0933637117225,243.8150833995034,0.6717758986433812,0,NaN,35,NaN,1.218611547775952,0.1873475030436896,NaN,NaN,0.3487707898708227,0,NaN,0,0,0,0,1
19.4,42,100,75,0,71.56873099286858,281.1354783237063,0.0001,0,0.7,-0,0.01524009514830819,10.84075407867185,0.0009371306700355481,59008.80083635994,63605.58676146147,6.519581489887386,298.0841257757785,241.2938266585971,0.6822948911901642,0,NaN,35,NaN,1.221022490045089,0.1872944122401272,NaN,NaN,0.3542808370803485,0,NaN,0,0,0,0,1
19.6,42,100,75,0,64.26434039646023,281.4990444175606,0.0001,0,0.7,-0,0.01486882331797022,10.82392884603621,0.0009362889583821616,59031.26224111859,63639.46579033241,6.511366504308964,298.0620834729907,235.2750845586795,0.6927424688535528,0,NaN,35,NaN,1.215478299641879,0.1873511605069517,NaN,NaN,0.3597549790923947,0,NaN,0,0,0,0,1
19.8,42,100,75,0,60.23996089005259,277.1184510670318,0.0001,0,0.7,-0,0.01470639863653759,10.76064111264022,0.0009354604755646989,59052.91978955413,63672.58396172849,6.500023408711882,298.0632116725398,235.5833084816152,0.703190108795994,0,NaN,35,NaN,1.227926177924149,0.1871598006240706,NaN,NaN,0.3652306524948267,0,NaN,0,0,0,0,1
20,42,100,75,0,60.76151480500735,280.0011274195122,0.0001,0,0.7,-0,0.01449218653346646,10.67177138047761,0.0009346304601523036,59074.68011600751,63705.88782337349,6.490371320146211,298.0589482150079,234.4180818998988,0.713710931373575,0,NaN,35,NaN,1.254281976215924,0.1867763351457697,NaN,NaN,0.3707461965242672,0,NaN,0,0,0,0,1
20.2,55,100,150,0,65.12834769110788,280.8922107946423,0.0001,0,0.7,-0,0.05186941700245434,9.567000153776041,0.0009335471024801501,59112.29351821889,63760.52567278644,6.454434669524,298.1999079190435,272.9689861799035,0.5729894489224192,0,NaN,35,NaN,1.601974115992833,0.1874687396057431,NaN,NaN,0.3890576507529281,0,NaN,0,0,0,0,1
20.4,55,100,150,0,83.96146541213866,331.7658426812268,0.0001,0,0.7,-0,0.04990470553788656,9.400533707337663,0.0009323995613194161,59153.63323880065,63818.88618914972,6.428633079130874,298.297038327163,299.553443617356,0.5755653464207947,0,NaN,35,NaN,1.672818657662845,0.1867161874949139,NaN,NaN,0.390819848916755,0,NaN,0,0,0,0,1
20.6,55,100,150,0,112.9978656942875,371.7151826662943,0.0001,0,0.7,-0,0.04447931849177814,9.333626315894842,0.0009311586201383838,59200.75463417458,63882.90988352267,6.414481674094098,298.3464625279684,313.0927435140017,0.5868365432071985,0,NaN,35,NaN,1.706794157595523,0.1863359909345655,NaN,NaN,0.3985319884888735,0,NaN,0,0,0,0,1
20.8,55,100,150,0,147.6890475759108,399.176991151889,0.0001,0,0.7,-0,0.03765055971860326,9.34875714311211,0.0009298093965259263,59254.80193567141,63953.56768922941,6.408295529215402,298.3484627506477,313.6411572069634,0.598659737028669,0,NaN,35,NaN,1.699150742066157,0.1863946185720577,NaN,NaN,0.4066242683606127,0,NaN,0,0,0,0,1
21,55,100,150,0,184.8658419488345,412.4887312690319,0.0001,0,0.7,-0,0.03509882845968152,9.285154635812813,0.0009283466045552929,59316.28322238905,64031.7226493096,6.405235383153553,298.3207269828986,306.0273737141483,0.6105423183433994,0,NaN,35,NaN,1.707496513112406,0.186284134188539,NaN,NaN,0.4147597189124251,0,NaN,0,0,0,0,1
21.2,55,100,150,0,223.2819303028844,415.9722428747854,0.0001,0,0.7,-0,0.03279815531549982,9.253291760858733,0.0009267677114790213,59385.44791600043,64117.56369044384,6.403619192420765,298.3056030638165,301.8705863249788,0.6225185063143257,0,NaN,35,NaN,1.703582483973366,0.1863030503366498,NaN,NaN,0.422961818474285,0,NaN,0,0,0,0,1
21.4,55,100,150,0,225,422.9897709082779,0.0001,0,0.7,-0,0.03028852195174705,9.192707607620443,0.0009251878188375348,59454.9540512887,64203.71106165311,6.40252127208897,298.2914022371092,297.9623514617038,0.6345714308527428,0,NaN,35,NaN,1.714511373168258,0.1861649630828109,NaN,NaN,0.4312190692802576,0,NaN,0,0,0,0,1
21.6,55,100,150,0,225,429.664029980482,0.0001,0,0.7,-0,0.02870225736187259,9.111156707537788,0.0009236118430459123,59524.45323353821,64289.8899696626,6.401695827267017,298.3092243765969,302.8737832086485,0.646691205854185,0,NaN,35,NaN,1.73433142634984,0.1859327479751484,NaN,NaN,0.4395247462738886,0,NaN,0,0,0,0,1
21.8,55,100,150,0,225,446.8467581956551,0.0001,0,0.7,-0,0.02689035665905872,9.071994216492458,0.0009220395103054573,59593.9426394501,64376.00877614401,6.401324889694429,298.3140036257627,304.1925857464296,0.6588603652834711,0,NaN,35,NaN,1.735289398640074,0.1858998464689197,NaN,NaN,0.4478669191022849,0,NaN,0,0,0,0,1
22,55,100,150,0,225,459.957847234076,0.0001,0,0.7,-0,0.02536308803107726,9.02089055384155,0.0009204715657112546,59663.4292820223,64462.09889786442,6.40142257387501,298.284603640176,296.069555530291,0.6710556398758587,0,NaN,35,NaN,1.74292192329336,0.1857963341348516,NaN,NaN,0.4562296622290342,0,NaN,0,0,0,0,1
22.2,55,100,150,0,225,461.5541438040307,0.0001,0,0.7,-0,0.02475038528874846,8.908777826788645,0.0009189083752698561,59732.91690927274,64548.31167232664,6.40108180615542,298.2641041258591,290.3983874541254,0.68332940637479,0,NaN,35,NaN,1.776424671788493,0.1854190380672869,NaN,NaN,0.464648927955594,0,NaN,0,0,0,0,1
22.4,55,100,150,0,225,465.3749477632034,0.0001,0,0.7,-0,0.0238280701182659,8.806719446304022,0.0009173494447972768,59802.40118377136,64634.59269225424,6.400529268427526,298.2633341970653,290.1851890491138,0.6957121744423922,0,NaN,35,NaN,1.814597216940238,0.1849918638785606,NaN,NaN,0.4731457079215,0,NaN,0,0,0,0,1
22.6,55,100,150,0,225,475.1669734064075,0.0001,0,0.7,-0,0.02315066902697327,8.70166616040339,0.0009157945556881509,59871.88040920173,64720.98908850032,6.399440220495683,298.2550400453219,287.8846833290557,0.7082114330055437,0,NaN,35,NaN,1.842899598149388,0.1846687753476432,NaN,NaN,0.4817252174760879,0,NaN,0,0,0,0,1
22.8,55,100,150,0,225,482.186297910846,0.0001,0,0.7,-0,0.02270493399971206,8.604208255245712,0.000914243622062044,59941.35422042605,64807.47878127601,6.398130483203598,298.2566167425448,288.3227209084684,0.7208127287417752,0,NaN,35,NaN,1.874028529216682,0.1843153783000316,NaN,NaN,0.490377610839148,0,NaN,0,0,0,0,1
23,55,100,150,0,225,492.3564662904129,0.0001,0,0.7,-0,0.02122687241320542,8.555860809270349,0.000912696396080362,60010.8201546335,64893.88199035346,6.397480587998622,298.2640154206009,290.3802610580231,0.7334651114399665,0,NaN,35,NaN,1.892289336385713,0.1840982270780054,NaN,NaN,0.4990679575851644,0,NaN,0,0,0,0,1
23.2,55,100,150,0,225,504.5203128360143,0.0001,0,0.7,-0,0.01979502610317452,8.519784752007483,0.0009111526374163298,60080.27532156186,64980.19722712385,6.397370004828071,298.2857960176088,296.4452724736107,0.7461171654237428,0,NaN,35,NaN,1.896414676050485,0.1840310049682922,NaN,NaN,0.5077609613237993,0,NaN,0,0,0,0,1
23.4,55,100,150,0,225,521.8797069908649,0.0001,0,0.7,-0,0.01938138382016607,8.448097317358437,0.0009096121364058858,60149.71748926245,65066.57739755594,6.397117281594633,298.3092129819934,302.9745565529257,0.7587949005367837,0,NaN,35,NaN,1.905691493716045,0.1839090939567645,NaN,NaN,0.5164745030247779,0,NaN,0,0,0,0,1
23.6,55,100,150,0,225,540.5125558862976,0.0001,0,0.7,-0,0.01862350821847733,8.390216723330916,0.0009080752270546592,60219.150277498,65152.95344384343,6.396857085712629,298.3056556815025,301.9814249135933,0.7715223291317873,0,NaN,35,NaN,1.9172771405687,0.1837625944344365,NaN,NaN,0.5252251138807547,0,NaN,0,0,0,0,1
23.8,55,100,150,0,225,550.7051468088202,0.0001,0,0.7,-0,0.01811804695336032,8.272333864312179,0.0009065425974712851,60288.58094041693,65239.44209018331,6.396131525242556,298.2806855789205,295.0011437605397,0.7843349057252395,0,NaN,35,NaN,1.956787889141208,0.1833194648329574,NaN,NaN,0.534037218152332,0,NaN,0,0,0,0,1
24,55,100,150,0,225,553.5792292280501,0.0001,0,0.7,-0,0.01734598896491455,8.21919208643842,0.0009050147693017506,60358.0149409835,65325.91887267595,6.395912783910432,298.239889083037,283.5818040254551,0.7972038948445334,0,1182.487736925371,35,1742.713109032199,1.970339194012897,0.1831517599439634,0.0009111526374163298,9.538045897608548,0.5428911029289705,0,22.52492742502117,0,0,0,0,1
24.2,55,100,30,0,225,550.2174231271417,0.0001,0,0.7,-0,0.002680837305768439,11.86408395718232,0.0233259126373991,60403.49458021916,65379.87358754069,6.436998422918645,297.9198510155272,193.9023332539515,0.805041531813886,0,NaN,35,NaN,0.9339865095899327,0.1939975648739052,NaN,NaN,0.5482848742853881,0,NaN,0,0,0,0,1
24.4,55,100,30,0,225,165.0652269381425,652.0595163038045,0,0.7,-0,0.002813725780399816,11.82523652232394,0.04808738525510305,60448.70249774872,65433.59179928881,6.476164206216952,300.0039084978589,778.3501480696976,0.8097814668714634,0,NaN,35,NaN,0.815618414650831,0.1952101245129078,NaN,NaN,0.5515473811720802,0,NaN,0,0,0,0,1
24.6,55,100,30,0,225,883.4597569311821,65.20595163038045,0,0.7,-0,0.002736492243277335,11.81897663309472,0.07304453170990721,60493.69463028301,65487.06676449926,6.511566164260514,299.349998789065,594.8201329694316,0.8143116060952562,0,NaN,35,NaN,0.8071318531789988,0.1952886620252069,NaN,NaN,0.5546658643962601,0,NaN,0,0,0,0,1
24.8,55,100,30,0,220.9027463799662,717.3770449495109,6.520595163038045,0,0.7,-0,0.002734953609868522,11.79381727283399,0.09819382750550217,60538.0546908137,65539.92197369799,6.542858281769621,298.7493194528253,426.0935647308128,0.8188165536271754,0,NaN,35,NaN,0.8069944008322013,0.1952812083526069,NaN,NaN,0.5577673736488982,0,NaN,0,0,0,0,1
25,55,100,30,0,204.2900817924274,565.6719513527089,0.6520595163038045,0,0.7,-0,0.002732168674969696,11.75069537247795,0.123609349329928,60579.24834647116,65589.61976725282,6.56993032830931,298.2871378370099,296.1690290376147,0.8233188300679881,0,NaN,35,NaN,0.8161999698088992,0.1951774894520686,NaN,NaN,0.5608674102842804,0,NaN,0,0,0,0,1
25.2,55,100,30,0.5179557290050599,102.1450408962137,438.8238683991493,0.06520595163038045,0,0.8,-0,0.002707672981088981,12.45435038749798,0.1494508941882763,60600.22398408748,65619.0682568233,6.588420494374545,298.0094212386236,218.0538917708169,0.8277952909535162,0,NaN,35,NaN,0.854087052231013,0.1947780709273592,NaN,NaN,0.5639500348037348,0,NaN,0,0,0,0,1
25.4,55,100,30,1.036792431510764,51.07252044810684,357.2456729623667,0.006520595163038045,0,0.8,-0,0.002689641063813071,12.34984321336572,0.1755224070513922,60611.15344376905,65638.47008285824,6.583408365762592,297.8414633661241,170.7953341078274,0.8322530280127567,0,NaN,35,NaN,0.8897839461983158,0.1944009531402784,NaN,NaN,0.5670201254376765,0,NaN,0,0,0,0,1
25.6,55,100,30,1.558261753825404,25.53626022405342,107.17370188871,369.9112118908573,0,0.8,-0,0.002697903944933194,12.27658169788166,0.2019641162740517,60616.91447736291,65652.72557314734,6.550633416064978,299.0991599119938,524.7508566414429,0.8367100168478478,0,NaN,35,NaN,0.9134601937858075,0.1941477196660446,NaN,NaN,0.5700900598779937,0,NaN,0,0,0,0,1
25.8,55,100,30,2.082207080082933,12.76813011202671,536.3935704871528,36.99112118908573,0,0.8,-0,0.002644356630911828,12.23353555683748,0.2287036643071971,60620.0805671588,65664.38054828507,6.504455280481218,298.8225165057021,446.8830543090139,0.8411610238398418,0,NaN,35,NaN,0.9266471799496608,0.194002768908632,NaN,NaN,0.5731562325021042,0,NaN,0,0,0,0,1
26,55,100,30,0,11.55260236522192,472.7373679222898,3.699112118908573,0,0.8,-0,0.002589576064635755,12.21546989167249,0.2561943732543583,60622.67448042228,65675.45001224762,6.464660678284452,298.5200768742371,361.7437348602784,0.8455795145032325,0,NaN,35,NaN,0.9296044383395219,0.1939635673836217,NaN,NaN,0.5762003598767551,0,NaN,0,0,0,0,1
26.2,55,100,30,0,26.19108731277847,401.3148895778604,0.3699112118908573,0,0.8,-0,0.002543679955730576,12.21899304247626,0.2841955332229809,60628.27434994229,65689.50478410258,6.44386921612549,298.298714967938,299.419522383835,0.8499516351107712,0,NaN,35,NaN,0.9307433361217446,0.1939432466132284,NaN,NaN,0.5792128880647458,0,NaN,0,0,0,0,1
26.4,55,100,30,0,49.10425413143412,346.7162119245561,0.03699112118908573,0,0.8,-0,0.00253146966137169,12.21738180689499,0.3124373498858521,60638.51450191001,65708.22295968705,6.445311164200832,298.1292400450776,251.6941959914785,0.8543115732333914,0,NaN,35,NaN,0.9276849065553328,0.1939663186276411,NaN,NaN,0.5822173664689232,0,NaN,0,0,0,0,1
26.6,55,100,30,0,71.42852618250558,301.1093891326205,0.003699112118908574,0,0.8,-0,0.002525750329747225,12.23782051236718,0.3409018713028927,60653.26179882228,65731.45294914974,6.462459939617126,298.0067092482013,217.1789633867594,0.8586659097859881,0,NaN,35,NaN,0.9105983561144466,0.1941342877472039,NaN,NaN,0.5852183280178782,0,NaN,0,0,0,0,1
26.8,55,100,30,0,86.91291658613071,264.9538278221863,0.0003699112118908574,0,0.8,-0,0.002469413627068445,12.27011393805546,0.3699062614972401,60671.1344620934,65757.76956980469,6.486062205312225,297.9270565024605,194.7341760575807,0.8629737654215099,0,NaN,35,NaN,0.8925989857606477,0.194311676150378,NaN,NaN,0.5881875930294662,0,NaN,0,0,0,0,1
27,55,100,30,0,92.98549511109275,79.4861483466559,272.805651833273,0,0.8,-0,0.002510148720189771,12.24265576249503,0.3987972644867779,60690.08801353039,65785.18967678044,6.509989560162875,298.8826085166913,464.0940265148946,0.8672703162968176,0,NaN,35,NaN,0.8952721947146389,0.194275663483591,NaN,NaN,0.5911494005665393,0,NaN,0,0,0,0,1
